Step	Best	Median	Predicted	Progress
0	87.8747	94.5604	0	0
1	84.0871	92.7981	-1809.73	0.0450441
2	84.8048	92.6274	-682.672	0.0179375
3	81.7406	90.7743	-812.795	0.0213297
4	78.8922	92.0716	-1043.93	0.0272992
5	63.1676	89.4288	-1349.39	0.0353691
6	58.7735	91.4234	-1435.33	0.0389235
7	58.3694	90.5411	-1832.45	0.0520821
8	75.1931	90.5215	-1441.35	0.0404999
9	68.4106	88.625	-1360.78	0.0380615
10	76.353	88.769	-1203.85	0.0337604
11	69.9111	90.1665	-1032.19	0.0292858
12	74.5803	90.3577	-719.745	0.0206564
13	61.2212	88.0957	-818.7	0.0237995
14	76.5242	89.8272	-593.684	0.0174994
15	75.3743	89.6766	-264.967	0.00878295
16	59.5736	90.4595	-482.419	0.0147052
17	59.7519	85.5558	-609.828	0.0184205
18	60.2659	90.0436	-634.52	0.0192789
19	63.377	86.3504	-602.332	0.0184685
20	66.8251	86.0037	-525.065	0.016224
21	64.5138	85.1114	-373.741	0.0120456
22	48.1493	88.5793	-439.531	0.0140198
23	48.3105	84.704	-585.176	0.0184764
24	57.1328	84.3576	-497.053	0.0158613
25	53.4349	85.2562	-545.587	0.0174765
26	59.5254	82.99	-499.27	0.0161169
27	48.8923	79.5926	-500.066	0.0162818
28	52.7618	84.7385	-502.688	0.0164107
29	39.345	84.0598	-524.372	0.0172421
30	53.1878	84.7869	-507.932	0.0167614
31	57.3769	83.1492	-493.217	0.0164874
32	57.4195	84.5426	-477.76	0.0160433
33	57.4793	82.6552	-458.511	0.0154941
34	28.8216	79.6756	-479.868	0.0163049
35	58.5647	84.1667	-460.542	0.015738
36	48.2703	79.6773	-446.83	0.0153083
37	59.0626	82.8875	-428.613	0.0148503
38	55.1034	80.6052	-399.992	0.014173
39	60.8107	84.563	-376.791	0.0133467
40	61.329	81.2792	-342.814	0.0122631
41	56.3886	81.4279	-322.088	0.0116201
42	48.0054	79.6877	-319.923	0.0116635
43	49.4978	81.208	-282.395	0.0105255
44	56.0527	83.2887	-257.547	0.0098073
45	59.5319	82.7618	-235.877	0.00917437
46	59.6815	80.6461	-231.807	0.00904623
47	59.1881	79.3184	-202.484	0.00818247
48	48.1721	83.0242	-186.467	0.0077417
49	55.454	79.6038	-157.352	0.00684377
50	60.1246	84.6468	-142.653	0.00637587
51	55.6039	81.5878	-113.733	0.00544361
52	61.1222	81.0494	-99.988	0.00501817
53	37.0606	83.1103	-114.399	0.00547341
